Event_ID,Invitation_QR_ID,Event_Type,Total_Guests,Estimated_Food_Portions,Transport_Mode,Parking_Required,Estimated_Parking_Vehicles,Room_Required,Room_Type,Rooms_Required_Count,Stay_Duration_Days,RSVP_Status,Distance_km,Eco_Plate_Option,Food_Waste_Estimate_kg,Coming_From,Vehicle_Type,Arrival_Time_Slot,Parking_Zone,Checkin_Status
EV1ADOFK,QRO3EH6U,Baby Shower,1124,1205,Walk,1,525,0,Single,21,2,Maybe,249,1,52.68,Bangalore,Bike,Afternoon,B,Not Checked-In
EVTORUZE,QRIO3AL8,Engagement,1078,1038,Bike,1,271,0,Single,110,1,Maybe,11,0,70.73,Tirunelveli,Car,Afternoon,D,Not Checked-In
EVDTRW9N,QR4VK8AG,Wedding,657,717,Car,0,193,0,Double,134,2,Not Attending,273,1,28.0,Tirunelveli,None,Morning,A,Not Checked-In
EVDR1F5V,QR287N5F,Baby Shower,381,394,Bus,0,102,0,Family,57,0,Maybe,159,0,33.05,Pondicherry,Car,Morning,B,Not Checked-In
EVV1Z8CW,QRDZYM8Y,Housewarming,1071,1152,Bus,1,325,0,Single,44,0,Attending,151,0,32.43,Chennai,Bike,Evening,B,Not Checked-In
EVH22JEM,QR7YTAZG,Housewarming,731,803,Bus,0,325,1,Single,145,0,Attending,152,1,62.66,Chennai,Bike,Afternoon,C,Not Checked-In
EVDHJA02,QR8GMKWZ,Engagement,791,816,Bike,1,246,0,,82,2,Maybe,139,1,74.1,Erode,None,Evening,C,Not Checked-In
EVZ6ASL4,QR13RWP5,Engagement,977,965,Bike,0,462,1,,29,0,Not Attending,229,1,74.07,Bangalore,Car,Morning,A,Not Checked-In
EVAZ3HK8,QRVGQGVX,Birthday,1164,1115,Bus,1,419,1,,63,0,Attending,9,1,11.3,Madurai,Bike,Evening,B,Not Checked-In
EVAJBC5C,QRWZ9JQA,Housewarming,836,816,Walk,1,363,0,Double,68,1,Maybe,146,1,34.89,Trichy,None,Evening,A,Not Checked-In
EVMWCBNN,QRBJTXR9,Housewarming,323,313,Walk,0,88,0,Single,84,3,Not Attending,195,1,68.41,Chennai,Car,Evening,D,Not Checked-In
EVM6V9IA,QRLOB86A,Anniversary,538,588,Bike,0,162,1,,112,2,Maybe,291,1,48.95,Bangalore,None,Afternoon,B,Not Checked-In
EVUIW3DI,QR1LJ90R,Housewarming,906,899,Bus,0,397,0,,135,3,Maybe,84,0,13.83,Coimbatore,Bike,Morning,B,Not Checked-In
EVU6LANJ,QRGBV81Q,Housewarming,878,833,Car,1,268,1,Single,11,2,Not Attending,22,0,22.1,Chennai,Bike,Morning,D,Not Checked-In
EVFE2A62,QRDPI6SO,Anniversary,509,521,Bus,0,144,0,Family,121,2,Not Attending,149,0,11.17,Hyderabad,Bike,Evening,A,Not Checked-In
EVXM9LLG,QRT7TYHN,Anniversary,1003,1026,Car,1,260,1,Family,15,0,Maybe,100,0,59.25,Chennai,Bike,Afternoon,A,Not Checked-In
EVJ1S2DV,QRV7F5HB,Housewarming,749,733,Bike,0,285,1,Family,101,2,Not Attending,71,1,51.97,Coimbatore,None,Morning,C,Not Checked-In
EVTHRNJH,QROVJPG2,Housewarming,447,403,Bus,1,174,0,Double,46,2,Maybe,273,1,75.0,Madurai,Bike,Afternoon,A,Not Checked-In
EVHBP0QL,QRGWX46V,Wedding,972,923,Car,0,259,0,Double,108,1,Not Attending,167,0,38.61,Madurai,Car,Morning,C,Not Checked-In
EVSEG56B,QR2WGMUH,Housewarming,1160,1224,Bus,1,376,1,Single,56,1,Maybe,134,1,16.68,Tirunelveli,None,Evening,D,Not Checked-In
EVR2JBFK,QREZ78OV,Baby Shower,477,570,Bike,0,209,1,Double,76,2,Attending,205,1,79.91,Pondicherry,None,Morning,D,Not Checked-In
EVS3QXRC,QRBJHG3F,Engagement,732,803,Cab,0,310,0,Double,81,2,Not Attending,3,0,53.05,Erode,Bike,Afternoon,B,Not Checked-In
EVVOCMP3,QR0LW650,Housewarming,685,668,Walk,0,174,1,,108,0,Maybe,26,1,23.66,Hyderabad,Bike,Morning,B,Not Checked-In
EVT4X79G,QROF4DGE,Baby Shower,501,543,Walk,0,242,0,Double,25,1,Attending,3,0,17.51,Bangalore,Car,Afternoon,D,Not Checked-In
EVXSWKWF,QRE1RRHS,Birthday,601,554,Bike,1,260,1,Single,8,1,Attending,282,0,78.43,Tirunelveli,Car,Evening,A,Not Checked-In
EVB286TC,QR1DKBI3,Anniversary,505,518,Cab,0,150,0,Family,47,0,Attending,145,1,72.99,Salem,Bike,Evening,B,Not Checked-In
EVIJXR72,QR6O9BC8,Wedding,1174,1157,Car,1,553,0,Single,147,0,Not Attending,51,0,24.41,Salem,None,Evening,D,Not Checked-In
EVENW81Q,QR6N3NZ7,Wedding,604,589,Bike,0,219,1,,96,1,Maybe,147,1,25.17,Trichy,Car,Morning,B,Not Checked-In
EV8Y7B00,QRZL94RX,Baby Shower,522,570,Walk,0,202,0,,47,3,Maybe,166,1,7.56,Tirunelveli,Bike,Evening,C,Not Checked-In
EVJKPGZD,QRKLWUTQ,Housewarming,704,711,Bike,1,287,1,,68,3,Maybe,291,0,54.72,Tirunelveli,Car,Morning,D,Not Checked-In
EVKZ975I,QRV7USIV,Engagement,681,641,Bike,1,247,1,Double,116,3,Not Attending,239,0,68.15,Coimbatore,None,Evening,D,Not Checked-In
EVISW6NN,QRMQZLQB,Housewarming,502,536,Cab,0,182,1,Double,5,0,Not Attending,86,0,65.67,Pondicherry,Car,Morning,A,Not Checked-In
EVAQVGMS,QRPBDWBM,Housewarming,986,937,Walk,0,410,1,Double,142,3,Attending,285,0,59.42,Trichy,Car,Evening,B,Not Checked-In
EVOJAC9B,QRDGWUBH,Anniversary,709,664,Bus,1,256,1,Family,69,3,Not Attending,81,0,33.34,Hyderabad,None,Afternoon,B,Not Checked-In
EVWEYR9Z,QRUQ9DXX,Anniversary,347,305,Car,0,156,1,Double,26,1,Attending,296,1,40.1,Trichy,Bike,Evening,A,Not Checked-In
EVLB0J7W,QR24XB9E,Housewarming,644,725,Cab,1,291,0,Family,111,1,Not Attending,299,1,7.78,Pondicherry,Bike,Evening,D,Not Checked-In
EVO3GN5J,QRO6DGX5,Anniversary,616,687,Bus,1,185,1,Single,134,2,Maybe,270,1,56.61,Erode,Car,Morning,D,Not Checked-In
EVYLWMUV,QRUF74ZX,Housewarming,915,865,Bus,1,364,1,Single,105,1,Not Attending,207,1,76.21,Hyderabad,Bike,Morning,C,Not Checked-In
EVKK3IR7,QRLQENO6,Baby Shower,597,570,Bus,0,189,1,Family,62,3,Attending,71,0,45.51,Bangalore,Bike,Morning,D,Not Checked-In
EVBT4AKG,QRIHZ0PD,Housewarming,866,922,Bus,0,414,1,Double,29,2,Maybe,4,1,68.53,Tirunelveli,Bike,Morning,A,Not Checked-In
EV4NG9BX,QRJ9MOJ9,Anniversary,1199,1192,Walk,0,562,1,,43,3,Attending,21,0,14.29,Bangalore,Car,Afternoon,C,Not Checked-In
EVXA6D21,QR2XBWYT,Housewarming,1134,1178,Bike,1,426,1,Double,73,1,Attending,232,0,50.51,Tirunelveli,None,Morning,D,Not Checked-In
EVZD2N4Z,QRDS50O5,Housewarming,1079,1091,Bus,0,384,0,,17,2,Not Attending,187,1,35.83,Trichy,Bike,Afternoon,C,Not Checked-In
EVG4S0JD,QRYDKKLH,Housewarming,789,769,Cab,1,321,1,,113,2,Not Attending,107,0,57.35,Pondicherry,None,Afternoon,D,Not Checked-In
EVLW9V5X,QR4XZE3M,Wedding,857,896,Car,0,385,0,,71,1,Maybe,99,1,29.86,Coimbatore,None,Afternoon,C,Not Checked-In
EVP2AJDN,QRRVAEQG,Birthday,581,666,Cab,1,202,1,Family,36,1,Attending,177,1,33.87,Hyderabad,None,Afternoon,C,Not Checked-In
EVQX9I76,QRU0UZ0E,Birthday,1174,1251,Bus,0,381,0,Family,29,2,Not Attending,111,0,56.0,Coimbatore,None,Morning,A,Not Checked-In
EV4PG652,QR0IF2BV,Anniversary,385,396,Bus,0,115,0,,101,0,Attending,277,1,54.65,Chennai,Bike,Morning,D,Not Checked-In
EVNSRVIO,QRGH5GT2,Housewarming,899,897,Bus,1,309,1,,142,1,Maybe,9,0,16.8,Tirunelveli,Bike,Morning,A,Not Checked-In
EVQ9G2ZJ,QRUV4VOD,Baby Shower,1089,1115,Bike,0,475,1,Double,134,3,Maybe,189,0,24.7,Pondicherry,Car,Evening,D,Not Checked-In
EVXB73GK,QRRTZ37B,Engagement,1091,1072,Bike,1,470,1,Single,0,1,Not Attending,241,0,29.46,Pondicherry,Bike,Morning,C,Not Checked-In
EVMYLXRJ,QRFEUK9M,Anniversary,463,516,Cab,1,226,0,Single,90,3,Not Attending,64,1,55.15,Tirunelveli,None,Morning,C,Not Checked-In
EVYZJJ9M,QROGE2H1,Engagement,414,418,Car,1,154,1,,93,3,Attending,266,1,11.5,Erode,Car,Evening,C,Not Checked-In
EVS6XVV2,QRJC4WJU,Wedding,699,678,Bike,1,192,0,Single,95,0,Maybe,98,1,65.32,Bangalore,Car,Evening,D,Not Checked-In
EVRQQYAW,QR4N5SMW,Birthday,376,340,Cab,0,182,0,Family,89,1,Attending,271,1,78.91,Tirunelveli,None,Evening,A,Not Checked-In
EV2J6LYP,QRW3QR76,Baby Shower,487,551,Bus,1,134,0,Family,86,1,Attending,128,0,7.18,Trichy,Car,Evening,A,Not Checked-In
EV9XY0EL,QRAL3XVM,Baby Shower,824,907,Bike,1,299,0,Single,146,0,Not Attending,246,0,19.69,Pondicherry,None,Afternoon,C,Not Checked-In
EVUPWZI0,QR1EQ6KU,Wedding,487,491,Cab,1,237,0,Double,1,0,Not Attending,13,1,72.42,Tirunelveli,None,Evening,A,Not Checked-In
EVAX9YS4,QR5DTG37,Baby Shower,951,920,Bus,1,375,0,Family,18,0,Not Attending,174,1,73.76,Hyderabad,Car,Morning,D,Not Checked-In
EV5TOOJ1,QRL10IBX,Housewarming,1148,1241,Car,1,300,1,Single,27,3,Maybe,20,1,47.77,Coimbatore,Car,Afternoon,D,Not Checked-In
EV8DS5H7,QR9OC4VE,Engagement,590,596,Walk,0,153,1,Family,123,2,Maybe,23,0,51.39,Chennai,None,Afternoon,C,Not Checked-In
EVZ8UYS7,QRR2UQAF,Housewarming,975,1005,Walk,0,342,1,Double,82,3,Not Attending,225,1,51.01,Madurai,Bike,Morning,C,Not Checked-In
EVC4QWQF,QRW2F90P,Anniversary,617,632,Car,0,250,0,,106,2,Attending,242,1,47.83,Erode,Car,Evening,D,Not Checked-In
EV185Y1B,QRLOXAM7,Baby Shower,682,686,Bus,1,311,0,Single,126,2,Maybe,194,0,45.1,Chennai,None,Morning,A,Not Checked-In
EVPSNBH3,QRCLI4Z5,Anniversary,300,396,Bus,0,90,1,Single,53,2,Maybe,263,0,8.06,Trichy,Car,Afternoon,D,Not Checked-In
EVMRL65M,QRVJ6ZF0,Birthday,825,791,Car,1,220,1,Double,56,0,Maybe,128,0,17.17,Salem,None,Morning,D,Not Checked-In
EVH6WEXS,QRUWI31K,Engagement,759,857,Car,0,345,0,,11,1,Maybe,247,1,48.15,Coimbatore,Bike,Morning,D,Not Checked-In
EVW7LKXT,QR6CU77T,Engagement,734,762,Bus,0,349,0,Family,11,3,Attending,175,1,25.43,Salem,None,Afternoon,C,Not Checked-In
EVF7R69U,QRBPF2M3,Wedding,683,646,Cab,0,339,0,Single,39,3,Maybe,240,1,16.13,Trichy,Car,Evening,A,Not Checked-In
EV12P9ZY,QR0TD9FI,Anniversary,811,836,Car,1,231,0,Double,10,2,Attending,254,1,60.61,Erode,None,Evening,C,Not Checked-In
EVWGTF8Q,QR9QZ58W,Engagement,365,377,Car,1,153,0,Double,9,3,Maybe,238,1,54.75,Trichy,None,Afternoon,C,Not Checked-In
EVSUTENS,QRVM3BAO,Engagement,978,1025,Cab,1,447,1,Single,49,2,Not Attending,140,1,79.76,Madurai,None,Afternoon,B,Not Checked-In
EVH8Y2LH,QR2CT2TO,Baby Shower,1165,1219,Walk,1,311,0,,18,0,Not Attending,75,0,55.78,Chennai,Car,Evening,B,Not Checked-In
EVHI0X4A,QRYKRXM0,Engagement,565,532,Walk,1,259,1,Double,69,1,Not Attending,24,0,48.86,Chennai,Bike,Afternoon,D,Not Checked-In
EVTNKXDM,QR2O3YWL,Housewarming,434,527,Bike,0,205,0,Double,108,1,Maybe,257,0,26.45,Tirunelveli,Car,Evening,B,Not Checked-In
EVYHAX4W,QRNRUBAT,Wedding,362,322,Bus,0,157,1,Single,64,3,Maybe,146,1,47.76,Trichy,None,Afternoon,C,Not Checked-In
EVJSYS3U,QR34TDI1,Housewarming,834,836,Bike,0,413,0,,21,3,Not Attending,20,0,76.92,Bangalore,None,Evening,D,Not Checked-In
EVQKQNSX,QRD101ON,Anniversary,1113,1140,Bike,1,544,1,Family,46,0,Maybe,272,0,79.46,Madurai,None,Morning,B,Not Checked-In
EVGD7MI9,QRD2PL1L,Anniversary,668,726,Cab,1,240,0,Single,58,3,Not Attending,254,0,17.75,Erode,None,Evening,B,Not Checked-In
EVPVHTNZ,QRGCFBBG,Engagement,719,817,Cab,1,337,1,Single,38,0,Not Attending,106,0,62.71,Coimbatore,Car,Afternoon,C,Not Checked-In
EV5UR3E6,QRLHNTZR,Engagement,1157,1133,Bus,0,431,1,Single,93,2,Not Attending,174,1,30.25,Madurai,None,Afternoon,A,Not Checked-In
EV416PCU,QRYLWA6X,Anniversary,468,434,Bus,0,231,0,,145,1,Maybe,172,0,50.52,Erode,None,Afternoon,D,Not Checked-In
EVF5GI6C,QRRMJKNY,Housewarming,994,1061,Bike,1,312,0,Family,9,2,Not Attending,90,1,52.25,Hyderabad,Bike,Evening,B,Not Checked-In
EVEWQ7RE,QRWHSNGG,Wedding,647,730,Car,1,169,1,Family,126,2,Not Attending,195,1,29.66,Madurai,Car,Evening,C,Not Checked-In
EVVVN22B,QRT4WVVO,Engagement,316,289,Car,1,111,1,Family,121,1,Maybe,241,0,9.93,Tirunelveli,None,Morning,D,Not Checked-In
EV83IFND,QR2KYK2S,Birthday,575,567,Car,1,242,1,,104,0,Attending,191,1,63.82,Salem,Car,Afternoon,D,Not Checked-In
EV4WQ2FW,QRK9FDO8,Anniversary,1141,1174,Cab,0,384,1,Family,16,3,Not Attending,10,0,30.95,Trichy,Bike,Evening,C,Not Checked-In
EVZ3HERX,QRZIUAJI,Housewarming,900,875,Bike,1,371,0,Family,59,3,Not Attending,149,1,38.54,Chennai,Bike,Afternoon,D,Not Checked-In
EVGKQRKY,QRWYG2Y5,Housewarming,857,896,Bus,0,411,0,Double,128,0,Attending,16,0,48.64,Salem,None,Afternoon,B,Not Checked-In
EVTFSAVW,QRJ3OQU0,Wedding,621,588,Car,1,212,1,,17,3,Maybe,238,1,33.39,Erode,None,Afternoon,A,Not Checked-In
EVS0FQPT,QRN7RBRH,Birthday,556,606,Car,1,209,1,,57,2,Maybe,27,1,13.95,Chennai,Bike,Afternoon,D,Not Checked-In
EVT5YB0M,QRD2YEA7,Anniversary,679,644,Bike,1,283,0,Double,62,1,Attending,249,0,66.3,Trichy,None,Morning,A,Not Checked-In
EVYP86KI,QRUF3ZL8,Birthday,971,1044,Cab,0,363,0,Single,40,3,Attending,68,1,27.73,Pondicherry,Car,Morning,D,Not Checked-In
EVRYVBQ8,QRJVW6VP,Wedding,492,557,Cab,1,170,1,Double,128,0,Maybe,138,0,49.11,Tirunelveli,Bike,Afternoon,B,Not Checked-In
EV74SXQO,QRO3KRFR,Engagement,857,888,Bike,1,246,1,Double,60,3,Not Attending,79,1,70.03,Coimbatore,Bike,Evening,D,Not Checked-In
EVRCI5KZ,QRVYZV6H,Birthday,628,640,Walk,0,173,0,,104,1,Maybe,117,0,64.54,Chennai,Bike,Morning,C,Not Checked-In
EVGQWAK5,QR2C0SG5,Housewarming,708,676,Bike,0,197,0,Family,112,1,Maybe,73,0,21.28,Hyderabad,None,Evening,D,Not Checked-In
EVW5V7K8,QR98XX4H,Baby Shower,804,832,Cab,1,272,1,,112,1,Not Attending,266,1,33.97,Salem,None,Morning,D,Not Checked-In
EVICJGCU,QR9APA2G,Baby Shower,343,326,Bus,1,130,0,Single,40,3,Attending,206,1,35.1,Salem,None,Evening,B,Not Checked-In
EV0HMLCS,QRN2F1RB,Birthday,1061,1152,Car,1,303,1,,63,3,Not Attending,22,1,51.43,Coimbatore,None,Morning,C,Not Checked-In
EVYLA9FN,QRA2I4UC,Baby Shower,1154,1219,Bike,1,538,1,,67,0,Maybe,103,1,79.33,Bangalore,None,Evening,D,Not Checked-In
EV1TZDPO,QR5R86QR,Wedding,482,501,Car,0,240,0,Family,111,3,Attending,72,0,77.54,Tirunelveli,None,Evening,B,Not Checked-In
EV1B52XI,QRVNRI4V,Wedding,410,476,Cab,1,124,0,,22,2,Attending,175,1,53.05,Pondicherry,Bike,Afternoon,B,Not Checked-In
EV5QT4XV,QRKJI407,Birthday,900,890,Car,0,228,1,Family,3,3,Not Attending,94,0,12.27,Chennai,Bike,Afternoon,D,Not Checked-In
EVHK8P7X,QR2RJEA4,Anniversary,535,578,Bike,0,166,0,,90,2,Not Attending,85,1,11.61,Erode,None,Evening,B,Not Checked-In
EVGBZ52B,QRLDT23Y,Engagement,999,984,Bike,0,294,1,Family,103,1,Not Attending,174,1,66.71,Hyderabad,None,Evening,D,Not Checked-In
EV8A769C,QRPJG90U,Wedding,441,422,Car,0,137,0,Family,126,1,Attending,84,1,23.45,Trichy,Car,Evening,D,Not Checked-In
EVD0PZLD,QROCPVD5,Birthday,1042,1103,Cab,1,296,1,Single,13,1,Not Attending,87,1,25.6,Trichy,Bike,Afternoon,B,Not Checked-In
EV30JIMZ,QRIJH2GJ,Housewarming,671,694,Cab,0,264,0,,115,0,Maybe,170,1,25.94,Coimbatore,None,Evening,D,Not Checked-In
EVLZPV9I,QRXP5F5B,Anniversary,1183,1159,Cab,0,440,0,Family,64,1,Maybe,132,1,74.53,Trichy,None,Afternoon,A,Not Checked-In
EV6AKCMU,QRBCFA49,Baby Shower,946,927,Car,0,268,0,Single,119,2,Not Attending,144,0,62.7,Erode,Bike,Morning,B,Not Checked-In
EV1205ZH,QRRI6VME,Engagement,612,615,Bike,0,297,0,Family,110,3,Attending,145,0,42.02,Chennai,Bike,Afternoon,C,Not Checked-In
EV6CXOVI,QRB3JFLB,Birthday,551,559,Cab,1,144,0,Single,107,0,Attending,212,1,34.66,Coimbatore,Bike,Afternoon,D,Not Checked-In
EVWQ369W,QRZAOLWY,Baby Shower,1103,1159,Bus,1,323,1,Single,42,3,Not Attending,168,0,45.97,Salem,Car,Evening,A,Not Checked-In
EV51ZDSC,QRPMJWXR,Anniversary,937,983,Car,1,344,0,Single,65,0,Not Attending,4,0,52.91,Erode,Car,Morning,C,Not Checked-In
EVM10RZM,QRMNBU3P,Anniversary,1017,1002,Bus,1,328,0,Family,142,3,Not Attending,224,1,78.99,Erode,Bike,Afternoon,D,Not Checked-In
EVVCKVC7,QRINH5YR,Anniversary,788,818,Bus,1,357,1,Double,134,3,Not Attending,74,1,34.05,Hyderabad,None,Afternoon,C,Not Checked-In
EVAQED25,QROFEC8C,Housewarming,666,665,Car,0,240,0,Single,90,3,Attending,20,1,19.99,Bangalore,Bike,Morning,C,Not Checked-In
EVM6KLIZ,QRG3UZQR,Birthday,820,814,Cab,1,282,1,Family,64,3,Not Attending,229,0,72.96,Coimbatore,Bike,Evening,C,Not Checked-In
EVSGVSYW,QRTKNM1I,Baby Shower,810,908,Car,1,336,1,Double,99,3,Maybe,32,1,13.55,Pondicherry,Bike,Afternoon,A,Not Checked-In
EVELJICC,QRFPLYFD,Birthday,1178,1182,Cab,0,538,1,Family,43,0,Attending,91,0,9.09,Erode,Bike,Afternoon,B,Not Checked-In
EV06F8LP,QRVTWW52,Housewarming,930,932,Car,1,338,1,Double,145,3,Maybe,288,0,11.53,Hyderabad,Bike,Morning,B,Not Checked-In
EV502B6W,QR3U0BM0,Baby Shower,1198,1195,Bike,0,466,1,Single,27,3,Attending,93,1,17.69,Chennai,None,Morning,C,Not Checked-In
EVCOZEM4,QR89A95D,Baby Shower,1038,1050,Bus,1,403,1,,125,2,Attending,214,1,18.85,Hyderabad,Car,Afternoon,D,Not Checked-In
EVME56PH,QRNOA7QW,Engagement,635,620,Walk,1,183,1,Family,146,1,Not Attending,69,1,76.99,Salem,None,Morning,C,Not Checked-In
EV4TNCLE,QRM8MY06,Baby Shower,959,989,Bus,1,439,1,Single,75,3,Not Attending,119,0,55.1,Pondicherry,Car,Morning,B,Not Checked-In
EVF1A30V,QRWC54D8,Engagement,300,266,Walk,0,120,0,Single,90,0,Not Attending,153,1,54.46,Erode,Bike,Evening,D,Not Checked-In
EV1TXU6K,QRMM99PQ,Anniversary,1146,1193,Bus,0,508,1,Double,23,3,Attending,260,0,72.76,Bangalore,Car,Morning,A,Not Checked-In
EVID2BCW,QR7FKFK4,Birthday,647,693,Bike,0,256,0,,72,1,Attending,36,1,31.5,Coimbatore,Bike,Evening,A,Not Checked-In
EVUANJLJ,QR3AZNKI,Wedding,331,371,Bike,1,136,1,Family,133,1,Maybe,46,1,67.36,Coimbatore,Car,Afternoon,B,Not Checked-In
EVSOSZRC,QRR06IYL,Baby Shower,814,787,Cab,1,277,0,Family,135,3,Not Attending,75,0,8.83,Pondicherry,Bike,Morning,D,Not Checked-In
EVPWL2H1,QR9K6LA0,Baby Shower,998,1064,Car,0,417,0,Double,20,1,Not Attending,227,1,29.87,Chennai,Car,Afternoon,B,Not Checked-In
EVUD2GZL,QRGUFU4Y,Housewarming,594,673,Car,1,187,1,Single,91,3,Attending,20,1,26.98,Salem,Bike,Evening,C,Not Checked-In
EVEAX1CU,QRSLDK8C,Baby Shower,698,687,Walk,0,314,0,Family,66,2,Maybe,241,0,57.66,Tirunelveli,Bike,Evening,C,Not Checked-In
EVQ5X85A,QRIQ2R1R,Housewarming,527,579,Cab,0,222,1,,105,2,Maybe,87,1,53.18,Tirunelveli,None,Evening,B,Not Checked-In
EV0BMN9A,QR63YEOH,Anniversary,803,841,Bus,0,219,0,,146,0,Not Attending,87,1,50.53,Erode,Bike,Afternoon,D,Not Checked-In
EV5DM9RC,QRCXJW1N,Baby Shower,424,404,Bus,1,134,0,,96,0,Not Attending,114,0,20.32,Salem,None,Morning,A,Not Checked-In
EVVQ8K1E,QR3BIFQZ,Housewarming,984,1025,Car,1,271,0,Single,63,3,Maybe,101,1,57.33,Bangalore,None,Evening,A,Not Checked-In
EV9FAOE5,QRVYZNW6,Engagement,1180,1251,Cab,1,435,1,Double,108,3,Maybe,168,1,40.42,Pondicherry,None,Afternoon,C,Not Checked-In
EV92HWZZ,QRWWFOPQ,Anniversary,1188,1280,Bus,0,538,0,Family,36,1,Not Attending,43,0,22.91,Trichy,Car,Evening,B,Not Checked-In
EVA60YUT,QR75Z0NG,Housewarming,471,470,Bike,0,149,0,,22,3,Not Attending,276,0,57.02,Erode,None,Evening,D,Not Checked-In
EVOEUEVD,QR3ULD84,Engagement,662,632,Car,0,192,0,Double,149,0,Not Attending,220,1,33.77,Erode,Bike,Morning,C,Not Checked-In
EVRTUIX3,QR1LC5SH,Housewarming,904,970,Car,0,406,1,Single,9,1,Maybe,163,0,42.42,Erode,Car,Morning,B,Not Checked-In
EV4LBJKA,QRE0QXYI,Baby Shower,726,717,Cab,0,328,0,Family,13,0,Not Attending,35,1,18.5,Pondicherry,Car,Morning,C,Not Checked-In
EVBEWGQV,QRQNVGFE,Engagement,1084,1052,Bike,1,498,1,Family,22,2,Attending,37,0,13.02,Pondicherry,Car,Afternoon,B,Not Checked-In
EVPUQT9C,QRKUC5A1,Birthday,836,855,Car,0,290,1,Family,131,1,Attending,7,0,66.26,Tirunelveli,Bike,Evening,D,Not Checked-In
EV7OM7P2,QRWKZWE3,Baby Shower,430,424,Bike,1,177,0,Double,1,3,Not Attending,194,1,31.27,Bangalore,Bike,Morning,C,Not Checked-In
EV6NDOJ4,QR6T29PY,Birthday,967,1001,Bus,0,472,1,Double,20,2,Attending,87,0,37.53,Madurai,None,Evening,A,Not Checked-In
EVOFADBP,QR6ZBO6C,Housewarming,451,426,Bus,1,187,0,Double,24,0,Attending,208,1,12.22,Coimbatore,Car,Morning,D,Not Checked-In
EVUKVHSE,QRSCIV3U,Baby Shower,975,1043,Cab,1,287,1,Double,0,1,Attending,124,0,21.76,Tirunelveli,Car,Morning,C,Not Checked-In
EVJUHZTV,QR8AFZD5,Baby Shower,896,847,Car,0,368,0,Double,57,2,Attending,217,1,59.24,Bangalore,Bike,Evening,A,Not Checked-In
EVP1I2NM,QRIF1OJY,Birthday,918,978,Car,0,382,1,,31,1,Attending,140,1,45.41,Coimbatore,Car,Morning,A,Not Checked-In
EV2DQAFZ,QRZ0E9D1,Anniversary,580,624,Walk,0,233,1,Family,46,1,Not Attending,225,0,60.36,Hyderabad,None,Evening,D,Not Checked-In
EVUD9BGN,QRCXU7QB,Anniversary,690,667,Bike,0,254,1,,121,3,Not Attending,68,0,31.4,Hyderabad,Car,Morning,A,Not Checked-In
EVX10DPE,QRXRU95W,Birthday,512,546,Bike,1,138,0,,145,0,Not Attending,110,1,36.53,Tirunelveli,Bike,Morning,C,Not Checked-In
EVWVS4NQ,QRWAHC2X,Birthday,396,425,Walk,1,177,0,Double,141,3,Maybe,56,0,36.07,Salem,Car,Evening,C,Not Checked-In
EV3NK3GJ,QRL7H1A2,Baby Shower,453,452,Cab,1,120,1,Double,107,1,Maybe,295,0,17.4,Chennai,Car,Morning,D,Not Checked-In
EVTELHV2,QRYEB64Y,Wedding,1042,1093,Cab,0,394,1,Single,26,1,Attending,36,0,43.09,Bangalore,Car,Afternoon,B,Not Checked-In
EVYOU557,QRCBH4OR,Baby Shower,1086,1098,Bus,1,519,1,Double,54,3,Maybe,279,0,57.22,Trichy,Bike,Morning,D,Not Checked-In
EV12YKHV,QRITW7JQ,Baby Shower,523,548,Bus,1,181,0,Double,123,2,Not Attending,171,0,70.4,Madurai,Bike,Evening,C,Not Checked-In
EV4L06CH,QR4YVNB4,Wedding,862,853,Car,0,394,1,Single,82,1,Maybe,164,1,48.92,Bangalore,Bike,Afternoon,A,Not Checked-In
EVGWJQG9,QRH5AWO3,Housewarming,1068,1043,Cab,1,387,1,Single,27,0,Not Attending,119,0,28.9,Hyderabad,None,Evening,C,Not Checked-In
EVU00QIY,QR8BHU0K,Anniversary,380,334,Bike,0,132,1,,62,3,Not Attending,69,1,43.13,Bangalore,Bike,Afternoon,B,Not Checked-In
EVGL81J7,QRA6BFPA,Anniversary,926,902,Bike,1,461,0,Double,99,0,Attending,297,0,21.34,Madurai,Car,Morning,C,Not Checked-In
EV3IBYN9,QRB3UXR5,Engagement,859,904,Bike,0,366,1,Double,140,1,Maybe,95,0,62.44,Hyderabad,None,Morning,B,Not Checked-In
EV21AC15,QRE60EF3,Birthday,904,1002,Car,1,336,1,,16,0,Attending,116,0,67.71,Salem,Bike,Morning,A,Not Checked-In
EVLXH16M,QRXA0IIB,Engagement,610,657,Bike,1,187,0,Double,5,0,Maybe,192,1,53.63,Bangalore,Bike,Morning,B,Not Checked-In
EV4D3LZA,QR9ARZMU,Birthday,309,398,Bike,0,79,0,Single,46,3,Maybe,117,1,5.56,Tirunelveli,Bike,Afternoon,D,Not Checked-In
EVD77707,QRS7T5MM,Wedding,743,762,Car,1,336,1,Single,73,0,Maybe,282,0,74.0,Pondicherry,None,Evening,D,Not Checked-In
EVITLBXY,QR49C1P0,Birthday,985,941,Car,0,257,0,Family,88,1,Attending,105,0,64.84,Salem,Car,Afternoon,D,Not Checked-In
EVYLYW7H,QR4TATFA,Housewarming,903,943,Walk,1,428,0,Family,136,0,Maybe,198,0,8.59,Chennai,None,Evening,D,Not Checked-In
